tile,is_tumor,wagner_attn,vl_msi_minus_mss,vl_quality
6041,False,6.549084e-05,-0.011558881,-0.001347363
6042,False,6.397834e-05,-0.020688675,-0.015006067
6043,False,6.651251e-05,-0.018792659,0.012131998
6044,False,6.126573e-05,-0.016452242,0.013867918
6045,False,6.7533045e-05,-0.012836572,-0.022010379
6046,False,6.458223e-05,-0.005441265,-0.013272056
6047,False,6.527418e-05,-0.010337308,-0.0012762039
6048,False,6.430972e-05,-0.012173851,-0.01917947
6049,False,6.1692816e-05,-0.025373578,-0.017380666
6050,False,6.0078204e-05,-0.031922568,-0.010831412
6051,False,6.2250496e-05,-0.009328097,-0.009740626
6052,False,6.604232e-05,-0.022489125,-0.012443423
6053,False,6.589909e-05,-0.02328151,-0.0022581574
6054,False,6.7656736e-05,-0.019146238,-0.0057991743
6055,False,6.7531575e-05,-0.008454294,0.0013276562
6056,False,6.532056e-05,-0.011062145,-0.017784886
6057,False,6.638257e-05,-0.012444083,-0.008402832
6058,False,6.735638e-05,-0.011439155,-0.01600204
6059,False,6.4748914e-05,-0.026870651,-0.013940666
6060,False,6.2992585e-05,-0.02958985,0.002005428
6061,False,6.2312545e-05,-0.013420533,-0.011616599
6062,False,6.235206e-05,-0.03120592,-0.012665674
6063,False,6.6361994e-05,-0.032887347,-0.014017139
6064,False,6.654831e-05,-0.0011017192,-0.016947472
6065,False,6.810227e-05,-0.00835692,-0.020100845
6066,False,6.4362976e-05,-0.03883653,-0.015499338
6067,False,6.5729364e-05,-0.019768791,-0.007865876
6068,False,6.597457e-05,-0.023358708,0.007560771
6069,False,6.5562606e-05,-0.009984508,-0.01805741
6070,False,6.520842e-05,-0.012880275,-0.019372046
6071,False,6.578817e-05,-0.0128597105,-0.0120531535
6072,False,6.8138695e-05,-0.024049673,-0.014143043
6073,False,6.3191095e-05,-0.0171521,-0.007875684
6074,False,6.291433e-05,-0.013603121,-0.0026172325
6075,False,6.2158855e-05,-0.0064086984,-0.006410653
6076,False,6.26587e-05,-0.027339937,-0.0054378584
6077,False,6.197268e-05,-0.03341703,-0.0043301284
6078,False,6.0006136e-05,-0.017242635,0.003771536
6079,False,6.0991482e-05,-0.022390597,-0.0040368997
6080,False,6.540301e-05,-0.014409619,-0.0050507057
6081,False,6.708605e-05,-0.010862613,-0.012871403
6082,False,6.573953e-05,-0.017854888,-0.015798546
6083,False,6.588458e-05,-0.02057557,-0.0076118056
6084,False,6.0022827e-05,-0.016106343,0.0010565594
6085,False,6.155143e-05,-0.02890604,-0.0060085803
6086,False,6.294262e-05,-0.036766656,-0.018393729
6087,False,6.2134815e-05,-0.029670767,-0.017186092
6088,False,6.213311e-05,-0.023786627,-0.021126676
6089,False,6.263334e-05,-0.029628275,-0.024061846
6090,False,6.365163e-05,-0.004897329,-0.022410143
6091,False,6.472807e-05,-0.0010539256,-0.021900076
6092,False,6.338221e-05,-0.018738376,-0.016219573
6093,False,6.325258e-05,-0.022100773,-0.017013134
6094,False,6.260601e-05,-0.035377957,-0.00914298
6095,False,5.9230253e-05,-0.027713956,-0.00569275
6096,False,6.3431384e-05,-0.022961197,0.0092788
6097,False,6.1131424e-05,0.011335548,-0.0044793077
6098,False,6.247918e-05,-0.0112329945,0.025376199
6099,False,6.615835e-05,0.011235297,0.010094396
6100,False,6.612824e-05,0.0065972526,0.01317502
6101,False,7.147012e-05,-0.017240845,0.017308097
6102,False,7.08467e-05,-0.024861442,0.008673297
6103,False,7.192213e-05,-0.023687374,0.009765834
6104,False,6.310773e-05,-0.0028677545,0.01722675
6105,False,6.6971836e-05,-0.010074971,0.0014202725
6106,False,6.426445e-05,-0.012374267,-0.011136662
6107,False,6.525096e-05,0.0017332458,-0.009106327
6108,False,6.585775e-05,-0.0058701113,-0.0071966574
6109,False,6.673163e-05,-0.013366662,-0.021118185
6110,False,6.686846e-05,0.00048592873,-0.00251586
6111,False,6.7254456e-05,-0.0015924759,-0.027974356
6112,False,6.583276e-05,-0.0041102506,0.0076075587
6113,True,6.583363e-05,0.009599455,0.012962531
6114,True,6.623289e-05,0.026601834,0.019338053
6115,True,6.2364736e-05,0.012273122,0.006895764
6116,True,6.3077e-05,0.017730355,0.0076785963
6117,True,6.464863e-05,0.018603712,0.005365832
6118,True,6.453117e-05,0.016467176,0.01145822
6119,True,6.360418e-05,0.0077100983,-0.007951934
6120,True,6.431208e-05,-0.0046167634,0.0016107783
6121,True,6.2782296e-05,0.017022358,0.004202988
6122,True,6.121174e-05,0.0063262954,0.011433819
6123,True,6.2432366e-05,0.027601913,-0.0029759817
6124,True,6.557605e-05,0.010174741,-0.0004969295
6125,True,6.0620812e-05,0.004115328,0.011618461
6126,True,5.9895978e-05,0.015408343,0.0037611015
6127,True,6.3417705e-05,0.0009134747,6.978214e-05
6128,True,6.4945045e-05,0.0028875563,0.018873999
6129,True,6.2715284e-05,0.0158257,0.012562636
6130,True,6.126302e-05,0.015861621,0.009026488
6131,True,6.465826e-05,0.004852851,0.020877998
6132,True,6.193831e-05,0.008286836,0.015881643
6133,True,6.156774e-05,0.027612627,0.010111222
6134,True,6.4472784e-05,0.010635821,0.0024433918
6135,True,6.314199e-05,0.01987355,-0.0021087043
6136,True,6.42097e-05,0.009488303,0.0036285147
6137,True,6.189157e-05,0.017535137,0.009601792
6138,True,6.510897e-05,0.012954924,0.034424007
6139,True,6.234267e-05,0.011339597,0.026308209
6140,True,5.989468e-05,0.009802751,0.014015574
6141,True,6.3529005e-05,0.022668257,0.009224447
6142,False,6.312834e-05,-0.009263599,0.0057475064
6143,True,6.4286825e-05,-0.010926927,0.014514848
6144,True,5.9216312e-05,0.0034884103,0.009875159
6145,True,6.442659e-05,-0.0010865219,0.012847771
6146,True,6.266125e-05,0.0036954898,0.0010277107
6147,True,6.094048e-05,0.011384539,0.006868789
6148,False,6.2322346e-05,-0.0062784916,0.00252565
6149,False,6.219281e-05,-0.026571594,0.0022187345
6150,False,6.295931e-05,-0.00031139795,0.014705055
6151,False,6.350195e-05,0.003439852,0.013556935
6152,False,6.554567e-05,0.012871176,0.0057805385
6153,False,6.5614244e-05,-0.00037563127,0.012094345
6154,True,6.3035215e-05,0.015873516,0.013548275
6155,True,6.414327e-05,0.011569459,0.004160082
6156,False,6.556854e-05,0.01173966,0.010474231
6157,True,6.646271e-05,0.0100908335,-2.215989e-05
6158,False,6.214288e-05,0.0037193168,0.024298865
6159,False,6.30204e-05,-0.016198482,-0.010994185
6160,False,6.3803185e-05,0.0070302673,-0.012133459
6161,False,6.608811e-05,0.00061570574,-0.006105773
6162,True,6.223122e-05,-0.011367421,-0.003765488
6163,True,6.388835e-05,0.0065399967,0.0021465784
6164,True,6.344227e-05,-0.008947823,-0.0012485348
6165,False,6.0102317e-05,-0.018030703,0.013227137
6166,False,6.118761e-05,0.010420546,0.02850046
6167,True,6.600866e-05,0.010887825,0.0058220755
6168,False,6.552366e-05,-0.0011680261,-0.00019361079
6169,False,6.203452e-05,0.0016320655,0.0062221587
6170,False,6.272637e-05,0.007947507,0.014788274
6171,False,6.521954e-05,0.002227217,-0.0013681827
6172,False,6.307029e-05,-0.021961987,-0.02253031
6173,False,6.2434134e-05,-0.012524277,0.028373236
6174,False,6.538766e-05,-0.03448545,-0.028755624
6175,False,6.2755e-05,-0.014192967,-0.023882456
6176,False,6.636602e-05,-0.025362654,-0.033425562
6177,False,6.347579e-05,-0.026626823,-0.03465689
6178,False,6.652778e-05,-0.029590808,-0.03837762
6179,False,6.42066e-05,-0.026874352,-0.038544238
6180,False,6.2139996e-05,-0.029633,-0.025700357
6181,False,6.320426e-05,-0.0023248252,-0.01771425
6182,False,6.115697e-05,-0.008211793,0.008648989
6183,False,6.239851e-05,-0.017977975,0.0023426786
6184,False,6.4191816e-05,0.012700392,-0.0031851698
6185,False,6.27853e-05,0.014139954,0.0033828765
6186,False,6.3728396e-05,0.0013651829,0.0018200725
6187,False,6.139004e-05,-0.004733706,0.008889638
6188,True,6.316891e-05,1.1011958e-05,-0.00075530633
6189,False,6.348013e-05,-0.00064361095,-0.005986966
6190,False,6.016931e-05,0.0018491391,0.010708272
6191,True,5.8466212e-05,0.0038067028,0.009207223
6192,False,6.476218e-05,0.00418891,0.016582428
6193,False,6.740353e-05,0.003735764,-0.0203031
6194,False,6.601531e-05,-0.0044808723,-0.014150304
6195,False,6.279664e-05,-0.008942004,0.007288838
6196,False,6.401297e-05,-0.012465902,-0.0020688027
6197,False,6.438549e-05,-0.022755858,-0.014143841
6198,False,6.4217296e-05,-0.02519959,0.0012956299
6199,False,6.437668e-05,-0.021812372,0.0070235133
6200,False,6.455749e-05,-0.010286425,-0.01680323
6201,False,6.2384825e-05,-0.026560303,-0.0072839223
6202,False,6.127883e-05,-0.031093683,-0.0064285845
6203,False,6.0625563e-05,-0.029452033,-0.016496481
6204,False,6.525247e-05,-0.01965225,-0.020852875
6205,False,6.503842e-05,-0.030516895,-0.00054331496
6206,False,6.6220025e-05,-0.029581465,-0.0087769665
6207,False,6.441618e-05,-0.031391997,-0.018205233
6208,False,6.643722e-05,-0.030006085,-0.0049993284
6209,False,6.412519e-05,-0.03007081,-0.013181174
6210,False,6.785341e-05,-0.022748854,-0.0040823966
6211,False,6.30991e-05,-0.018041743,-0.013331791
6212,False,6.4786895e-05,-0.021292586,-0.0056386627
6213,False,6.4462845e-05,-0.018229373,-0.014407631
6214,False,6.39991e-05,-0.026290704,-0.018492594
6215,False,6.420136e-05,-0.01731436,-0.012479965
6216,False,6.657535e-05,-0.016280346,-0.009242112
6217,False,6.118394e-05,-0.038335055,-0.0054112226
6218,False,6.4337626e-05,-0.030030718,-0.028550535
6219,False,6.854799e-05,-0.0059083607,-0.010788355
6220,False,6.84497e-05,0.0074924477,0.008155365
6221,False,6.711945e-05,-0.013838776,-0.011279575
6222,False,6.865726e-05,-0.0017468827,0.000875324
6223,False,6.587444e-05,-0.007785832,-0.0033715572
6224,False,6.28468e-05,-0.012217049,0.0004847031
6225,False,6.2786545e-05,-0.014314,-0.022761716
6226,False,6.044953e-05,-0.016779222,-0.001202587
6227,False,6.284422e-05,-0.0007296968,-0.03269659
6228,False,5.9300317e-05,-0.002620255,-0.019998854
6229,False,6.0818118e-05,-0.016818339,-0.006127214
6230,False,5.952303e-05,-0.009215472,-0.011309941
6231,False,6.203295e-05,-0.008913858,-0.011823205
6232,False,6.2966166e-05,0.008944998,-0.013150004
6233,False,6.488684e-05,-0.011644665,-0.007658772
6234,False,6.5943226e-05,-0.0038956045,-0.010464607
6235,False,6.391196e-05,-0.015378401,0.013424285
6236,False,6.504514e-05,-0.0016459026,0.007772266
6237,False,6.312344e-05,-0.018976763,-0.0030579492
6238,False,6.378787e-05,-0.021955118,-0.0039921748
6239,False,6.3436564e-05,-0.02641724,-0.02599774
6240,False,6.2085164e-05,-0.018643018,-0.006587453
6241,False,6.733986e-05,-0.009219282,-0.01673503
6242,False,6.502099e-05,-0.02353891,-0.005579157
6243,False,6.300211e-05,-0.02658118,-0.008201524
6244,False,6.621255e-05,-0.014081305,-0.004216712
6245,False,6.854586e-05,-0.008432327,-0.008844143
6246,False,6.5495566e-05,-0.021839797,-0.013607663
6247,False,6.0734288e-05,-0.042434208,0.009310378
6248,False,5.8828402e-05,-0.01062841,-0.028971758
6249,False,6.236342e-05,-0.03093999,-0.016982988
6250,False,6.239075e-05,-0.024601933,0.0011791782
6251,False,6.289523e-05,-0.020229071,-0.008749977
6252,False,6.269993e-05,-0.001797596,0.01362949
6253,False,6.402103e-05,-0.017774966,-0.016622968
6254,False,6.773711e-05,-0.004417097,-0.019857416
6255,False,7.22214e-05,-0.019842327,0.008742971
6256,False,7.419269e-05,-0.021203352,0.008949387
6257,False,7.136557e-05,-0.019352928,0.0043665855
6258,False,6.9181435e-05,-0.027806584,0.010956403
6259,False,7.1655384e-05,-0.012962496,0.016848251
6260,False,6.581678e-05,-0.0016527977,0.0010314155
6261,False,6.898012e-05,-0.013453926,-0.006153526
6262,False,6.827878e-05,-0.017329914,-0.01136629
6263,False,6.8765825e-05,-0.01183991,-0.010367058
6264,False,6.729872e-05,-0.0032887757,0.0017712777
6265,False,6.684751e-05,0.006746618,-0.008014454
6266,False,6.817019e-05,-5.3801574e-05,0.0018014833
6267,False,6.380367e-05,0.01984563,0.015726592
6268,True,6.387685e-05,0.022896979,0.013289586
6269,True,6.416869e-05,0.021586556,0.013208941
6270,True,6.192401e-05,0.016516358,-0.0036640856
6271,True,6.342334e-05,0.019236878,0.017120242
6272,True,6.269893e-05,0.0058463328,0.020377718
6273,True,6.206154e-05,0.011418089,0.0011303909
6274,True,6.301624e-05,0.021871442,0.017370924
6275,True,6.242787e-05,0.011580028,0.007356895
6276,True,6.121551e-05,0.027192153,0.009870468
6277,True,6.461637e-05,0.023808476,0.007983409
6278,True,6.28461e-05,0.016123634,0.021360798
6279,True,6.6436565e-05,0.005574748,0.008033158
6280,True,6.013259e-05,0.02485502,-0.014515523
6281,True,6.3010186e-05,-0.00044752657,0.006156616
6282,True,6.0593702e-05,0.0075673703,0.012219679
6283,True,6.378493e-05,0.011633817,0.014327781
6284,True,6.212021e-05,0.012252662,0.0057752617
6285,True,6.3755106e-05,0.03318453,0.017814215
6286,True,6.306207e-05,0.023235891,0.003616402
6287,True,6.1169034e-05,-0.0027783336,0.0044661397
6288,True,6.197955e-05,0.0054264674,0.0076354546
6289,True,6.2170126e-05,0.022636294,0.004583221
6290,True,6.732671e-05,0.012769509,0.001953449
6291,True,6.568896e-05,-0.006604524,0.013400096
6292,True,6.444964e-05,0.016498566,0.029039513
6293,True,6.1709325e-05,0.010905659,0.027057104
6294,True,6.77329e-05,0.007863593,0.020960066
6295,True,6.739562e-05,0.0012986772,0.011352531
6296,False,6.3224776e-05,-0.005713322,0.018200759
6297,True,5.913225e-05,0.010692231,0.025206491
6298,True,6.293377e-05,0.013629192,0.013116661
6299,True,6.405185e-05,0.024518298,0.0028543584
6300,True,6.023966e-05,0.015291834,0.004314922
6301,False,6.0366383e-05,0.016194217,0.0039089825
6302,False,6.341808e-05,-0.011707468,-0.008836884
6303,False,6.516803e-05,-0.007814534,0.002984723
6304,True,6.0957675e-05,0.006987828,0.01406737
6305,False,6.6152796e-05,0.016037734,-0.004733296
6306,False,6.5741755e-05,0.0141534675,0.03972123
6307,False,6.4182925e-05,-0.0014514606,0.020910637
6308,True,6.395793e-05,-0.011519324,0.0019521546
6309,False,6.510843e-05,0.002699202,0.012147499
6310,True,6.855145e-05,-0.000100798905,0.024700467
6311,False,6.534284e-05,0.023340952,0.0013633333
6312,False,6.1030656e-05,0.014486497,0.0111839
6313,False,6.294274e-05,-0.0111536775,-0.012772605
6314,False,6.573606e-05,-0.01435017,-0.0010325033
6315,True,6.246212e-05,-0.0023871455,-0.0021663504
6316,False,6.350878e-05,-0.006042081,-0.0034303814
6317,True,6.2963874e-05,-0.0052994657,-0.00014040247
6318,True,6.29724e-05,0.0023756195,-0.0014760699
6319,True,6.37906e-05,0.0032662237,0.017975746
6320,True,6.187802e-05,0.0026595257,0.009067504
6321,True,6.239446e-05,0.0031268396,0.017669559
6322,False,6.485517e-05,0.0022167154,-0.009071929
6323,False,6.789633e-05,-0.0078050774,0.0004053265
6324,False,6.634188e-05,-0.021973643,0.009897719
6325,False,6.414899e-05,-0.0032904968,-0.0005151145
6326,False,6.242702e-05,-0.021795565,-0.035344325
6327,False,6.3192085e-05,-0.03159026,-0.024970844
6328,False,6.6814435e-05,-0.024606392,-0.01683106
6329,False,6.708052e-05,-0.0225772,-0.043952294
6330,False,6.644334e-05,-0.030887729,-0.011011189
6331,False,6.0907565e-05,-0.013948018,0.0063076913
6332,False,6.5628046e-05,0.012087888,0.012401361
6333,False,6.344871e-05,0.00045822887,-0.0025905985
6334,False,6.279155e-05,0.0015348988,0.008043788
6335,False,6.214456e-05,0.004767932,0.02191969
6336,False,6.2939296e-05,0.0047093527,0.004671095
6337,False,6.187649e-05,-0.004602042,0.016587459
6338,False,6.2771556e-05,0.0069102496,0.0050998423
6339,True,6.108848e-05,0.013515236,0.013418575
6340,True,6.086576e-05,0.006854005,0.00901854
6341,False,6.052701e-05,0.014308133,0.01761937
6342,True,5.801351e-05,0.0071553253,0.0006764382
6343,False,6.050734e-05,0.0035221241,0.021046434
6344,False,6.301325e-05,0.007176105,-0.0011598412
6345,True,6.358657e-05,-0.010750744,0.0191295
6346,True,6.175637e-05,0.025195401,0.014257041
6347,False,6.068573e-05,0.013070673,-0.013410168
6348,False,6.232617e-05,-0.022010617,0.013292059
6349,False,6.534944e-05,-0.020346126,-0.018356543
6350,False,6.641708e-05,-0.010900142,-0.0011008643
6351,False,6.3491585e-05,0.0025149686,0.0054742433
6352,False,6.464741e-05,-0.014309982,-0.0060423426
6353,False,6.169288e-05,-0.0012810081,0.0032469742
6354,False,6.365344e-05,-0.014565363,-0.00020650774
6355,False,6.46012e-05,-0.014496079,-0.03079898
6356,False,6.0767274e-05,-0.006673773,-0.02055251
6357,False,6.1002862e-05,-0.0069510173,-0.02085286
6358,False,6.360277e-05,-0.015732273,-0.009293649
6359,False,6.120109e-05,-0.028206777,-0.010709681
6360,False,6.456316e-05,-0.024142655,-0.011586137
6361,False,6.630262e-05,-0.017097749,-0.017968923
6362,False,6.582119e-05,-0.008680008,-0.019634135
6363,False,6.417322e-05,-0.016095342,-0.009058703
6364,False,6.876683e-05,-0.027017094,-0.0061437367
6365,False,6.476935e-05,-0.029244954,0.0045312606
6366,False,6.453265e-05,-0.010222326,-0.0036474578
6367,False,6.567575e-05,-0.0029676561,-0.007584639
6368,False,6.61464e-05,-0.033471137,-0.012126379
6369,False,6.219104e-05,-0.019403545,-0.016063515
6370,False,6.480969e-05,-0.037507795,-0.0009253677
6371,False,6.781942e-05,-0.022530124,-0.0154599715
6372,False,6.3333966e-05,-0.034970716,-0.024280515
6373,False,6.493519e-05,-0.01018753,-0.015985023
6374,False,6.699069e-05,-0.02111863,-0.007546356
6375,False,6.503024e-05,-0.030852165,0.007876476
6376,False,6.542752e-05,-0.018709399,-0.008249421
6377,False,6.654978e-05,-0.028669685,0.0069529098
6378,False,6.667516e-05,-0.002407961,0.0051886775
6379,False,5.8462545e-05,-0.012770239,0.008910475
6380,False,5.8380625e-05,-0.010769674,-0.014464617
6381,False,5.6240377e-05,-0.0104188565,-0.03057127
6382,False,6.1870145e-05,-0.004868757,-0.012112586
6383,False,6.0706323e-05,-0.013935244,-0.018424306
6384,False,6.184982e-05,-0.006235021,-0.0001180768
6385,False,6.198403e-05,-0.018839907,-0.0125056505
6386,False,6.3626e-05,0.0047667474,-0.0032115765
6387,False,6.300888e-05,0.02809527,-0.006116178
6388,False,6.887727e-05,0.008262109,0.0045935484
6389,False,6.5368695e-05,0.019766454,-0.01097492
6390,False,6.437649e-05,-0.005215114,-0.0034168325
6391,False,6.5138316e-05,0.0034806784,0.005302867
6392,False,6.502482e-05,-0.027192464,0.009182043
6393,False,6.137813e-05,-0.024624685,-0.0076442063
6394,False,6.4989435e-05,-0.016693883,-0.004050404
6395,False,6.179604e-05,-0.013441933,-0.01394058
6396,False,6.245069e-05,-0.004466296,-0.02355322
6397,False,6.419645e-05,-0.012531182,-0.0074663647
6398,False,6.4415755e-05,-0.009964386,-0.035067983
6399,False,6.389107e-05,-0.014948873,-0.009061491
6400,False,6.5290566e-05,-0.0030200453,-0.01734709
6401,False,6.207034e-05,-0.015876746,-0.023424363
6402,False,6.0990613e-05,-0.022682032,-0.019175446
6403,False,6.1417144e-05,-0.0255064,-0.030595824
6404,False,6.364819e-05,-0.024000451,-0.02994923
6405,False,6.237417e-05,-0.012753652,-0.011576423
6406,False,6.4149935e-05,-0.0029929257,0.022975568
6407,False,6.526482e-05,-0.012339954,-0.0049811946
6408,False,7.344107e-05,-0.019270962,0.007860253
6409,False,7.346401e-05,-0.010280341,0.01741146
6410,False,7.064834e-05,-0.018476345,-0.0033280328
6411,False,6.9102316e-05,-0.023721538,0.0042734183
6412,False,6.9608024e-05,-0.009504242,0.008696286
6413,False,6.580945e-05,-0.020894486,0.012963345
6414,False,7.1039554e-05,-0.012426805,-0.011134469
6415,False,6.97022e-05,-0.02053664,-0.022543311
6416,False,6.965237e-05,-0.011977209,-0.0050537772
6417,False,6.6454115e-05,-0.002641663,-0.00014208071
6418,False,6.826464e-05,-0.00685958,-0.014448581
6419,False,6.78089e-05,0.008743354,0.0011417568
6420,False,6.286561e-05,0.009509088,0.009385545
6421,True,6.303398e-05,0.008817483,0.013341263
6422,True,6.279242e-05,0.02867731,0.01341515
6423,True,6.09301e-05,0.01898755,0.0083069205
6424,True,6.3313695e-05,0.002998516,0.009593697
6425,True,6.220442e-05,0.025871305,0.015723761
6426,True,6.114818e-05,0.018592965,0.013224084
6427,False,6.227518e-05,0.007520326,0.008164033
6428,True,6.276594e-05,0.003479749,-0.006753536
6429,True,6.536162e-05,0.015689187,0.012828596
6430,True,6.136117e-05,0.015078218,0.00746735
6431,True,6.0391423e-05,0.025296513,0.0049606375
6432,True,6.401065e-05,0.017977484,0.0038322099
6433,True,6.155468e-05,0.009292472,0.004982684
6434,True,6.202428e-05,0.012666663,0.012233408
6435,True,6.2236024e-05,0.029286487,0.025838569
6436,True,6.55081e-05,0.0095247105,0.006021565
6437,True,6.9114976e-05,0.0029015122,0.014298359
6438,True,6.342637e-05,0.028015994,0.012120832
6439,True,6.385431e-05,0.016885957,0.013682847
6440,True,6.2095016e-05,0.0030797631,-0.0016557099
6441,True,6.620537e-05,0.016797295,0.006053783
6442,True,6.4199536e-05,0.021093,0.03142722
6443,True,6.230332e-05,-0.0009514615,0.0125426445
6444,True,6.5219974e-05,0.0032085609,0.043065757
6445,False,6.347532e-05,-0.00036954414,0.022310048
6446,True,6.502716e-05,-0.0035088584,0.027527366
6447,False,6.7806155e-05,-0.018634357,-0.0047694026
6448,False,6.784064e-05,-0.01246121,-0.00046150666
6449,False,6.3442e-05,-0.00038391724,0.014038089
6450,True,6.359851e-05,0.0045888415,0.014382921
6451,True,6.1154366e-05,0.01180824,0.0145454295
6452,True,6.224408e-05,0.0055480795,0.019067334
6453,True,6.13495e-05,0.016400885,0.010355303
6454,False,5.9004582e-05,0.024691993,0.01808804
6455,False,6.4208325e-05,0.012718797,-0.0011533722
6456,False,6.3278334e-05,-0.010443598,-0.0013786182
6457,False,6.105762e-05,-0.0048543364,0.01782745
6458,False,6.638566e-05,0.007368706,0.012736802
6459,False,6.7060464e-05,0.01021738,0.011361598
6460,False,6.4932785e-05,0.007442847,0.026494887
6461,False,6.197879e-05,0.012924509,-0.0019964753
6462,True,6.447705e-05,0.0045279944,0.018457633
6463,False,6.579879e-05,0.003005581,0.015552932
6464,False,6.158955e-05,0.007217019,-0.008033237
6465,False,6.203329e-05,0.018015325,0.024603445
6466,False,6.185964e-05,-0.0090105375,-0.002235517
6467,False,6.518493e-05,0.0017029895,0.0010950039
6468,False,6.4029795e-05,-0.003337794,0.0041753715
6469,False,5.9966766e-05,-0.0029680254,0.01277425
6470,False,6.19183e-05,-0.0006864844,0.008184105
6471,False,5.918293e-05,-0.008515475,0.007560307
6472,False,6.440449e-05,0.0040798355,0.01977628
6473,False,6.1141596e-05,0.0014713667,-0.009732787
6474,False,6.602228e-05,-0.015335994,0.0029599871
6475,False,6.426765e-05,-0.029103234,-0.023999352
6476,False,6.2924984e-05,-0.0068325,-0.045821704
6477,False,6.395357e-05,-0.008330543,-0.023362845
6478,False,6.5011955e-05,-0.005627376,-0.0344195
6479,False,6.277194e-05,-0.022296676,-0.018827662
6480,False,6.663331e-05,0.018379066,0.00032608397
6481,False,6.1458886e-05,-0.0008926857,0.008855917
6482,False,6.277506e-05,-0.005109705,0.009240269
6483,False,6.147299e-05,0.023120515,0.021045808
6484,False,6.3752836e-05,0.0012591556,0.015713213
6485,False,6.22848e-05,0.0008371072,0.0060638078
6486,False,6.420303e-05,0.0018609709,0.013625011
6487,False,6.329454e-05,0.0074524777,0.004187785
6488,False,6.198731e-05,0.0035166116,0.013297414
6489,True,6.025033e-05,0.019591887,0.013852912
6490,False,6.314463e-05,0.015034856,0.009089144
6491,False,6.5094806e-05,0.016183227,0.0088158455
6492,True,6.1250175e-05,0.011982979,0.028581355
6493,True,6.237021e-05,0.019668188,0.010409292
6494,False,6.132772e-05,0.012504637,0.018920552
6495,False,6.328672e-05,-0.002900113,0.012274001
6496,True,6.330108e-05,-0.0037273914,0.0057776896
6497,True,6.475209e-05,0.0101226065,0.020573776
6498,True,6.1197825e-05,0.0036621466,0.013562301
6499,True,6.145609e-05,0.010581378,-0.0013683224
6500,True,6.144264e-05,0.01153126,0.006242431
6501,True,6.231981e-05,0.018791467,0.01261331
6502,False,6.081767e-05,0.0040654987,0.024526298
6503,False,6.43641e-05,-0.030774018,-0.01920947
6504,False,6.36884e-05,-0.015890563,0.029284278
6505,False,6.417318e-05,-0.03189764,-0.026476292
6506,False,6.382015e-05,-0.009988647,0.00022761151
6507,False,6.360154e-05,-0.019673316,0.007313853
6508,False,6.108077e-05,-0.026939798,0.0023368131
6509,False,6.0261664e-05,-0.016546968,0.003388757
6510,False,6.067691e-05,-0.01016487,-0.008080056
6511,False,6.138152e-05,-0.0051700734,-0.026006158
6512,False,6.194722e-05,-0.025381004,0.0034557898
6513,False,6.253538e-05,-0.022210553,0.002866257
6514,False,6.143693e-05,-0.02587938,-0.0066080214
6515,False,6.0369082e-05,-0.024289522,-0.0062673353
6516,False,6.2445324e-05,-0.0229734,-0.007846285
6517,False,6.0566555e-05,-0.022457862,-0.01775403
6518,False,6.3923566e-05,-0.01935587,-0.009607408
6519,False,6.346939e-05,-0.021753639,-0.0040311255
6520,False,6.340859e-05,-0.023558121,-0.01395528
6521,False,6.561069e-05,-0.01636836,-0.018373668
6522,False,6.351058e-05,-0.018373977,-0.019765973
6523,False,6.3212785e-05,-0.0069234874,-0.017242126
6524,False,6.241638e-05,-0.034073934,-0.020835754
6525,False,6.607169e-05,-0.038298614,-0.007322954
6526,False,6.429205e-05,-0.04320968,0.006679412
6527,False,6.7288085e-05,-0.020085469,0.0035026968
6528,False,6.486586e-05,-0.017005151,-0.009065941
6529,False,6.696949e-05,-0.021175183,-0.0018051937
6530,False,6.5183674e-05,-0.025219874,-0.008471509
6531,False,6.315561e-05,-0.01441502,0.0018163947
6532,False,6.239965e-05,-0.012229023,-0.01819558
6533,False,6.210366e-05,-0.009973448,-0.013283577
6534,False,6.43112e-05,-0.027529012,-0.014797385
6535,False,6.3209416e-05,-0.02628034,-0.015212892
6536,False,6.377258e-05,-0.023179784,-0.0063251397
6537,False,6.3367916e-05,-0.011476962,-0.015650913
6538,False,6.0747567e-05,0.010860847,-0.027173966
6539,False,6.758364e-05,-0.0049897777,0.0004842598
6540,False,6.6579894e-05,-0.0039452296,0.00046565058
6541,False,6.577457e-05,-0.017568916,0.00010864064
6542,False,6.510453e-05,-0.004778887,0.0060306666
6543,False,6.232051e-05,-0.004018994,0.0048149675
6544,False,6.158645e-05,-0.0046450812,0.0064677317
6545,False,6.066771e-05,-0.013259269,0.007337965
6546,False,6.758953e-05,-0.021064831,0.009273412
6547,False,6.67365e-05,-0.019251287,-0.005000364
6548,False,6.406921e-05,-0.014763085,-0.021779943
6549,False,6.460825e-05,-0.017538413,-0.023304168
6550,False,6.4910455e-05,-0.02591452,-0.01668306
6551,False,6.212785e-05,-0.0065841135,-0.008653618
6552,False,6.654517e-05,-0.00863947,-0.011800479
6553,False,6.530884e-05,-0.013659688,-0.0031063892
6554,False,6.266073e-05,-0.0153466845,-0.0055287126
6555,False,6.21052e-05,-0.018339284,0.0066217203
6556,False,6.3065054e-05,-0.020023018,-0.010992963
6557,False,6.2055566e-05,-0.02906991,-0.022145415
6558,False,5.973147e-05,-0.025555063,-0.026500303
