slide_id,n_tiles_used,tumor_fraction,mean_p_tum,status,frac_ADI,meanP_ADI,frac_BACK,meanP_BACK,frac_DEB,meanP_DEB,frac_LYM,meanP_LYM,frac_MUC,meanP_MUC,frac_MUS,meanP_MUS,frac_NORM,meanP_NORM,frac_STR,meanP_STR,frac_TUM,meanP_TUM
MSI_B975-22,55.0,0.0,2.2497354545238764e-05,ok,0.0,9.158113817117234e-07,1.0,0.9995252205648939,0.0,0.00027148957467359216,0.0,2.2702916646771146e-05,0.0,0.00011066400796048693,0.0,5.452346365963796e-06,0.0,9.270242873336073e-06,0.0,3.178718065891111e-05,0.0,2.2497354545238764e-05
MSI_B2581-22,468.0,0.0,0.002610913906844577,ok,0.2905982905982906,0.27325468419869886,0.19444444444444445,0.20502674032204957,0.0,0.0032522029138484614,0.14316239316239315,0.13775602835194767,0.3482905982905983,0.31175727267747033,0.0,0.0001875587424252777,0.01282051282051282,0.0434740130669875,0.010683760683760684,0.022680585819727813,0.0,0.002610913906844577
MSI-B2912_3_22,22078.0,0.040628680134070116,0.03947920325276685,ok,0.008515264063773892,0.00912826859174075,0.7229368602228463,0.7113784836133574,0.02631578947368421,0.029108511482357793,0.0012229368602228463,0.0026781368210882887,0.07147386538635746,0.07806932274972031,0.08678322311803606,0.08485964326446044,0.03578222665096476,0.03582789994536184,0.0063411540900443885,0.009470530279146277,0.040628680134070116,0.03947920325276685
MSI-B2912-2-22A,22232.0,0.19296509535804246,0.18679100200341275,ok,0.050467794170564954,0.049049322417624046,0.010300467794170565,0.014156285531451965,0.06013853904282116,0.06242288262766996,0.007871536523929471,0.010350005245986078,0.12625944584382873,0.12755448596165922,0.27356962936308027,0.27016749278097346,0.241453760345448,0.24041656636842776,0.03697373155811443,0.03909195706279473,0.19296509535804246,0.18679100200341275
MSI-B2912-2-22,22185.0,0.03786342123056119,0.03681334919344712,ok,0.0064007212080234395,0.007249134558022774,0.7587108406581023,0.7473129977567441,0.022402524228082036,0.024623927947443783,0.0013973405454135678,0.0028090376610893043,0.06562993013297273,0.07285785184440986,0.06378183457290962,0.062241590721465345,0.036511156186612576,0.03668213879678056,0.007302231237322515,0.009409971520597329,0.03786342123056119,0.03681334919344712
MSI-B138-22,26046.0,0.150349381862858,0.1429078737207248,ok,0.034707824617983565,0.04397913097478589,0.026952315134761574,0.03450046452152908,0.016317284803808646,0.021545055845091636,0.06757275589341934,0.06817882142068682,0.2611149504722414,0.24696940316313537,0.25278353681947324,0.25268436985782977,0.17557398448898104,0.17036766833085518,0.014627965906473164,0.01886721216536142,0.150349381862858,0.1429078737207248
MSI_B110-23,3315.0,0.04193061840120663,0.05224963092885839,ok,0.058823529411764705,0.10482598849369565,0.05007541478129714,0.08516330555241142,0.0018099547511312218,0.002903872212593754,0.0,0.0015490987603018513,0.8280542986425339,0.7202385366223564,0.00030165912518853697,0.0009997890142497265,0.019004524886877826,0.029230024465972594,0.0,0.0028397539495601345,0.04193061840120663,0.05224963092885839
MSI-B634_2_22,1807.0,0.0,2.1893830459515627e-05,ok,0.0,7.060778186407722e-07,1.0,0.9994989412832065,0.0,0.00032767787536977055,0.0,2.2033701232756222e-05,0.0,7.915964067362647e-05,0.0,1.7151696867732748e-05,0.0,7.390393218693686e-06,0.0,2.50455011527988e-05,0.0,2.1893830459515627e-05
MSI-B138-22-,26015.0,0.18297136267537958,0.1775782951939805,ok,0.008610417067076687,0.01512804849543696,0.014261003267345761,0.02062371885048805,0.010532385162406304,0.01615847780871017,0.070344032289064,0.07059491831582725,0.21979627138189506,0.20816803970791867,0.2990582356332885,0.2964962455430095,0.18362483182779166,0.1800434389025957,0.010801460695752451,0.015208817182033185,0.18297136267537958,0.1775782951939805
MSI-B985-22-,16459.0,0.19162768090406465,0.1770455162703229,ok,0.06434169755149159,0.07014646233338864,0.059481134941369466,0.06496350806930305,0.013609575308341941,0.01883176400818796,0.09745428033294853,0.09893711652865182,0.25785284646697854,0.24431780193185007,0.1842153229236284,0.18646543983429217,0.11495230572938818,0.12061973863551756,0.016465155841788686,0.01867265238848578,0.19162768090406465,0.1770455162703229
