slide_id,n_tiles_used,tumor_fraction,mean_p_tum,status,frac_ADI,meanP_ADI,frac_BACK,meanP_BACK,frac_DEB,meanP_DEB,frac_LYM,meanP_LYM,frac_MUC,meanP_MUC,frac_MUS,meanP_MUS,frac_NORM,meanP_NORM,frac_STR,meanP_STR,frac_TUM,meanP_TUM
H-503-23-15A,2783.0,0.0,0.0003122051391825002,ok,0.0007186489399928135,0.0076822103432719,0.006108515989938915,0.0049232362245325255,0.03090190441969098,0.03647343197160199,0.0010779734099892202,0.0025289547492092623,0.0,0.004423973016555571,0.9611929572403881,0.9426301813859969,0.0,0.0005837628644565167,0.0,0.0004420443051927902,0.0,0.0003122051391825002
H-269-22,530.0,0.0,0.0005233751581962487,ok,0.0,0.009373705167667274,0.0509433962264151,0.04722299703088821,0.3150943396226415,0.3115286233826838,0.0,0.002994185716496958,0.04716981132075472,0.06645373400140317,0.5452830188679245,0.5180341997873184,0.03207547169811321,0.033567216472941204,0.009433962264150943,0.010301963282404814,0.0,0.0005233751581962487
H-503-23-10B,13235.0,0.06754816773706082,0.07011012317127051,ok,0.0005289006422364941,0.002605156966753365,0.0001511144692104269,0.0003070829467597921,0.11144692104268984,0.12843209864685465,0.0015867019267094824,0.00649320892803267,0.0027200604457876844,0.004255463950450749,0.8157159047978844,0.7867086897065186,7.555723460521345e-05,0.0006164025922488218,0.00022667170381564036,0.00047177309111086726,0.06754816773706082,0.07011012317127051
H1633-22-2,8168.0,0.004040156709108717,0.004918894230708917,ok,0.06096963761018609,0.06311040658851011,0.03893241919686582,0.040623567464543084,0.045788442703232124,0.053788240049771174,0.005876591576885406,0.007471835779320353,0.018976493633692457,0.03273540415113525,0.615205680705191,0.5877547842946507,0.20617042115572967,0.20199738228668726,0.004040156709108717,0.007599485154673286,0.004040156709108717,0.004918894230708917
H-503-23-B5-1,8016.0,0.0029940119760479044,0.008723444252085719,ok,0.0,0.0005701904752072419,0.000124750499001996,0.00022057318698988872,0.09169161676646706,0.09781835760895649,0.0,0.0011602670960083837,0.0,0.0006254510104147524,0.9039421157684631,0.8886999850027807,0.00124750499001996,0.002118139564126505,0.0,6.359180343033106e-05,0.0029940119760479044,0.008723444252085719
H800-23-B3,,,,no_zarr,,,,,,,,,,,,,,,,,,
H1175-21-B4,5484.0,0.0,0.0010570295742881304,ok,0.03537563822027717,0.042227908176555716,0.023522975929978117,0.027433676127005376,0.051604668125455874,0.06498988475293609,0.007658643326039387,0.010359296093053102,0.06765134938001459,0.08435891760893381,0.6951130561633844,0.6527330246423071,0.11652078774617068,0.11127030360278274,0.002552881108679796,0.0055699594221379255,0.0,0.0010570295742881304
H79-21-A-1,1238.0,0.012116316639741519,0.016864123439884932,ok,0.0,0.0028757002315118662,0.0032310177705977385,0.008591458324388951,0.5775444264943457,0.5328650582896783,0.025040387722132473,0.03308330560381356,0.10177705977382875,0.11162006393862649,0.27463651050080773,0.27496710952936104,0.005654281098546042,0.0187483779940738,0.0,0.0003848026486609891,0.012116316639741519,0.016864123439884932
H473-23-A,1127.0,0.044365572315882874,0.061517179054561374,ok,0.0008873114463176575,0.008570038568990903,0.0,0.001853271676937573,0.5066548358473825,0.4821378981390079,0.0,0.0032337687574877597,0.007985803016858917,0.015305487801676381,0.3779946761313221,0.3636718311230246,0.062111801242236024,0.06348512495106944,0.0,0.0002253999272439938,0.044365572315882874,0.061517179054561374
H1487-23-A10,1372.0,0.0,0.00027593750858424197,ok,0.00510204081632653,0.014159979955662766,0.11588921282798834,0.11353116552603212,0.04154518950437318,0.05943220141184715,0.44096209912536444,0.3997899197482437,0.010932944606413994,0.01943370897277929,0.3848396501457726,0.3908247967593823,0.0,0.0016330462551002697,0.0007288629737609329,0.000919243862368245,0.0,0.00027593750858424197
